customer_id,income,marital_status,travel_amt,travel_trans,fuel_amt,fuel_trans,entertainment_amt,entertainment_trans,food_amt,food_trans,bill_amt,bill_trans,total_amt,total_trans,age,customer_since_months,occupation_business,occupation_doctor,occupation_engineer,occupation_lawyer,occupation_teacher,city_grp_t0,city_grp_t1,city_grp_t2,city_grp_t3,city_grp_unknown,card_type
c4747,6.002036834522161,0,0,0,656756,3,458488,2,154625,2,261069,2,1530938,9,44,216.0,0,1,0,0,0,0,1,0,0,0,platinum
c4748,6.298675612310281,1,0,0,608108,3,270330,1,0,0,0,0,878438,4,45,125.0,0,0,1,0,0,0,0,1,0,0,platinum
c4749,6.163184640129667,0,0,0,250456,1,200977,2,122556,2,164854,1,738843,6,45,240.0,0,0,0,1,0,0,0,1,0,0,platinum
c4750,5.862788885206632,1,217264,1,34697,1,12688,1,117754,1,410518,2,792921,6,36,200.0,0,0,0,1,0,0,0,1,0,0,gold
c4751,6.043098083749533,1,0,0,250567,1,343864,2,353007,3,0,0,947438,6,31,207.0,0,0,0,0,1,1,0,0,0,0,gold
c4752,5.836947886717922,0,289749,1,117629,1,0,0,263132,2,296182,1,966692,5,34,238.0,0,0,0,1,0,0,0,1,0,0,gold
c4753,6.030462895628814,0,0,0,715054,5,120887,1,189468,1,92113,1,1117522,8,48,237.0,0,0,0,0,1,0,1,0,0,0,gold
c4754,6.149672882652596,0,50397,1,0,0,0,0,151934,1,67618,1,269949,3,47,202.0,0,0,0,1,0,0,0,0,1,0,gold
c4755,5.916030502469396,1,0,0,356722,2,204959,1,254192,1,376715,2,1192588,6,47,184.0,1,0,0,0,0,0,0,1,0,0,gold
c4756,6.108137960526284,1,0,0,66897,1,215326,2,0,0,64787,1,347010,4,36,171.0,1,0,0,0,0,0,0,0,1,0,gold
c4757,6.0280349665385495,0,0,0,307801,2,321391,2,277079,1,0,0,906271,5,40,222.0,0,1,0,0,0,0,0,1,0,0,gold
c4758,6.055533900211062,0,0,0,0,0,154715,1,766221,3,197031,1,1117967,5,38,148.0,0,0,1,0,0,1,0,0,0,0,gold
c4759,5.927368309632364,1,0,0,242542,1,61139,1,270667,2,339248,2,913596,6,43,168.0,1,0,0,0,0,0,0,0,1,0,gold
c4760,6.103171310962878,0,0,0,0,0,140295,1,192824,1,234695,1,567814,3,45,127.0,1,0,0,0,0,0,0,0,0,1,gold
c4761,5.865973470088077,1,164805,1,50719,1,0,0,242883,3,0,0,458407,5,36,158.0,1,0,0,0,0,0,0,0,0,1,gold
c4762,6.3002051390541345,0,0,0,0,0,454606,2,0,0,228215,1,682821,3,44,199.0,0,1,0,0,0,0,0,0,0,1,gold
c4763,5.993406247711626,0,194586,1,305933,2,0,0,388579,3,0,0,889098,6,40,180.0,0,1,0,0,0,0,1,0,0,0,gold
c4764,6.140217578269033,0,0,0,170988,1,0,0,348010,2,224510,1,743508,4,48,148.0,0,0,0,1,0,0,1,0,0,0,gold
c4765,6.123180415108171,0,0,0,0,0,111804,1,437324,3,262773,1,811901,5,34,245.0,0,0,0,1,0,0,0,0,1,0,gold
c4766,5.948669651847907,1,0,0,0,0,40201,1,276768,2,0,0,316969,3,35,157.0,0,0,0,1,0,1,0,0,0,0,gold
c4767,6.0355221910392896,0,0,0,4790,1,0,0,389484,2,523285,3,917559,6,47,227.0,0,1,0,0,0,0,0,1,0,0,gold
c4768,6.137379750448475,1,0,0,0,0,0,0,130322,1,209395,2,339717,3,44,256.0,0,0,1,0,0,0,0,1,0,0,gold
c4769,6.103431504490609,1,0,0,214174,2,73167,1,202712,1,113044,2,603097,6,41,205.0,0,0,1,0,0,0,1,0,0,0,gold
c4770,6.276297936242986,0,272679,1,120370,1,388933,3,577555,3,0,0,1359537,8,46,219.0,0,0,0,1,0,0,0,0,1,0,gold
c4771,6.191108250515891,1,147795,1,261278,1,589728,3,226839,1,0,0,1225640,6,45,201.0,1,0,0,0,0,0,0,0,0,1,gold
c4772,6.064279742158737,1,160691,1,296794,1,0,0,377037,2,974384,1,1808906,5,48,255.0,0,1,0,0,0,1,0,0,0,0,gold
c4773,5.982721579987439,0,0,0,285203,2,234579,1,286565,2,524447,4,1330794,9,41,200.0,0,1,0,0,0,0,0,1,0,0,gold
c4774,6.14547330878873,0,0,0,655096,3,0,0,0,0,151122,1,806218,4,33,221.0,0,1,0,0,0,0,0,1,0,0,gold
c4775,6.251102625414139,1,0,0,219367,1,202677,2,376449,2,0,0,798493,5,36,177.0,0,0,1,0,0,0,0,1,0,0,gold
c4776,6.0264523630022095,0,0,0,284054,1,55286,1,395510,2,99043,1,833893,5,49,154.0,0,0,0,0,1,0,1,0,0,0,gold
c4777,6.269398985339233,1,0,0,0,0,0,0,630808,3,0,0,630808,3,39,143.0,0,0,1,0,0,0,1,0,0,0,gold
c4778,6.159163689430693,1,0,0,0,0,413336,2,260242,3,0,0,673578,5,47,165.0,0,1,0,0,0,0,0,1,0,0,gold
c4779,6.246102512760652,1,1070,1,108589,1,213475,2,0,0,50207,1,373341,5,33,183.0,0,0,1,0,0,0,0,0,0,1,gold
c4780,6.24010749096129,0,0,0,445789,2,0,0,239296,2,131229,2,816314,6,46,152.0,0,1,0,0,0,0,0,1,0,0,gold
c4781,5.840734487985126,0,0,0,349060,3,0,0,380907,2,586647,3,1316614,8,48,125.0,0,1,0,0,0,0,0,0,1,0,gold
c4782,6.068922053270027,1,0,0,84634,2,221112,2,72788,2,0,0,378534,6,50,163.0,0,0,1,0,0,0,1,0,0,0,gold
c4783,6.181350440970401,1,0,0,190028,2,188414,1,52260,2,1007203,2,1437905,7,49,256.0,0,0,1,0,0,0,0,0,1,0,gold
c4784,5.86037454567302,1,0,0,220434,1,0,0,537868,3,336697,2,1094999,6,31,197.0,0,0,1,0,0,1,0,0,0,0,gold
c4785,6.218449372981813,1,0,0,1002510,5,0,0,404569,4,0,0,1407079,9,40,158.0,0,0,0,0,1,0,0,1,0,0,gold
c4786,6.238655946362632,1,0,0,420013,2,0,0,332719,2,365143,2,1117875,6,45,222.0,0,1,0,0,0,0,0,0,0,1,gold
c4787,6.26323851314733,0,0,0,135845,1,135165,1,232666,2,504563,4,1008239,8,34,140.0,0,1,0,0,0,0,1,0,0,0,gold
c4788,5.918733659722563,1,0,0,0,0,181956,1,681957,4,0,0,863913,5,31,253.0,0,0,0,0,1,0,0,1,0,0,gold
c4789,6.278678850154045,1,0,0,0,0,262595,1,160589,1,0,0,423184,2,43,199.0,0,0,0,1,0,0,0,0,1,0,gold
c4790,5.879180779501296,0,0,0,605255,3,691330,4,574547,5,757276,5,2628408,17,40,195.0,1,0,0,0,0,0,0,0,0,1,gold
c4791,6.130206356759013,1,0,0,512725,3,57495,1,306969,2,0,0,877189,6,44,225.0,0,0,0,1,0,0,0,0,1,0,gold
c4792,6.25041683048368,1,0,0,0,0,69684,1,651603,4,0,0,721287,5,35,236.0,0,0,0,1,0,0,0,0,0,1,gold
c4793,5.985526166233547,1,0,0,135396,3,0,0,1346963,6,173600,1,1655959,10,44,222.0,0,0,0,1,0,1,0,0,0,0,gold
c4794,6.205521304903226,0,0,0,251900,1,36969,1,59741,1,196546,2,545156,5,40,142.0,0,0,0,0,1,0,0,0,0,1,gold
c4795,6.239486673516974,1,0,0,0,0,84603,2,38343,1,0,0,122946,3,49,208.0,0,0,0,1,0,0,0,1,0,0,gold
c4796,6.0793010224238175,1,0,0,23389,1,0,0,0,0,0,0,23389,1,37,246.0,0,0,0,1,0,0,1,0,0,0,gold
c4797,6.238815352770365,1,0,0,131457,2,250113,1,0,0,462935,2,844505,5,49,239.0,1,0,0,0,0,0,1,0,0,0,gold
c4798,6.00356650771276,1,0,0,51216,1,0,0,0,0,53852,1,105068,2,45,185.0,0,1,0,0,0,1,0,0,0,0,gold
c4799,5.890243799441915,0,153428,1,0,0,129893,1,269420,3,74044,1,626785,6,41,164.0,0,1,0,0,0,1,0,0,0,0,gold
c4800,5.815464843646535,0,0,0,0,0,276590,1,0,0,281610,3,558200,4,39,164.0,0,0,0,1,0,1,0,0,0,0,gold
c4801,6.066223770268615,1,0,0,110960,1,322632,2,384271,3,265458,2,1083321,8,40,177.0,0,0,0,1,0,0,0,0,1,0,gold
c4802,6.106506725680932,1,0,0,348503,2,180376,1,0,0,588815,4,1117694,7,33,126.0,0,0,0,0,1,0,0,0,1,0,gold
c4803,6.252112400839227,0,0,0,0,0,94062,1,231037,2,552714,3,877813,6,40,225.0,0,1,0,0,0,0,0,0,1,0,gold
c4804,6.187077740229008,0,0,0,0,0,0,0,0,0,128207,1,128207,1,40,183.0,1,0,0,0,0,1,0,0,0,0,gold
c4805,6.263269070816838,0,0,0,232677,1,293632,1,866088,6,22136,1,1414533,9,36,185.0,0,0,0,0,1,1,0,0,0,0,gold
c4806,6.191143769621549,1,250365,1,264850,1,437566,2,0,0,0,0,952781,4,39,142.0,0,0,1,0,0,0,0,0,1,0,gold
c4807,6.294597817292419,1,0,0,72521,1,371873,2,194863,1,0,0,639257,4,48,142.0,0,0,1,0,0,0,0,0,1,0,gold
c4808,6.047572734072674,1,0,0,0,0,97493,1,614792,4,393651,1,1105936,6,35,225.0,0,1,0,0,0,0,0,0,1,0,gold
c4809,5.826655202543471,1,0,0,152157,1,99497,1,36133,1,0,0,287787,3,46,198.0,0,0,0,1,0,0,0,0,1,0,gold
c4810,6.184961858135252,1,0,0,182554,1,275634,3,0,0,204167,1,662355,5,48,238.0,0,1,0,0,0,1,0,0,0,0,gold
c4811,6.176136712832748,1,0,0,45391,1,233970,1,673971,4,186713,2,1140045,8,31,126.0,0,0,1,0,0,0,0,1,0,0,gold
c4812,6.188918083056488,0,0,0,343341,2,215803,1,164827,1,273689,2,997660,6,32,165.0,1,0,0,0,0,0,0,0,1,0,gold
c4813,6.024616593084968,0,0,0,247735,1,446246,2,529308,3,315064,2,1538353,8,45,192.0,1,0,0,0,0,0,0,0,1,0,gold
c4814,6.0138442098708875,1,0,0,0,0,277806,2,443823,3,295747,2,1017376,7,42,148.0,0,0,0,0,1,1,0,0,0,0,gold
c4815,5.818784572757242,1,0,0,170177,1,0,0,398981,3,0,0,569158,4,44,148.0,0,0,0,0,1,0,1,0,0,0,gold
c4816,6.046221937221636,0,0,0,0,0,494292,2,0,0,0,0,494292,2,46,159.0,0,0,1,0,0,0,0,0,0,1,gold
c4817,5.836675334347306,1,0,0,212053,2,65518,1,752269,4,133687,1,1163527,8,43,189.0,0,0,0,1,0,1,0,0,0,0,gold
c4818,6.296108585851806,0,0,0,145849,1,208300,1,348582,2,465147,2,1167878,6,46,233.0,0,0,0,1,0,0,0,1,0,0,gold
c4819,5.907985024435129,0,0,0,168814,1,0,0,439516,3,0,0,608330,4,42,188.0,0,0,1,0,0,0,1,0,0,0,gold
c4820,5.908938914230469,0,0,0,254011,3,297630,1,0,0,423933,2,975574,6,47,177.0,0,0,1,0,0,0,0,0,1,0,gold
c4821,6.050226585340301,1,0,0,187152,1,0,0,227798,2,0,0,414950,3,32,171.0,0,1,0,0,0,0,0,0,0,1,gold
c4822,6.135236042516866,1,0,0,122732,1,78170,1,0,0,277846,1,478748,3,41,155.0,0,0,0,0,1,0,0,0,0,1,gold
c4823,6.2252725719503506,1,0,0,0,0,0,0,92930,1,82010,1,174940,2,37,205.0,0,1,0,0,0,0,0,0,1,0,gold
c4824,6.2789942248542285,1,0,0,92869,1,123771,2,197863,1,40906,1,455409,5,45,167.0,0,0,0,0,1,0,0,0,0,1,gold
c4825,5.789406536435252,1,0,0,138315,1,103861,1,653067,3,0,0,895243,5,34,215.0,0,0,0,0,1,0,0,1,0,0,gold
c4826,6.229196861108831,1,0,0,381300,3,195848,1,408922,2,351162,3,1337232,9,43,208.0,0,0,0,0,1,0,0,0,0,1,gold
c4827,6.126774090115439,0,0,0,103741,1,0,0,103457,1,359482,3,566680,5,50,232.0,0,0,0,1,0,0,0,1,0,0,gold
c4828,6.173238438910995,0,219903,1,217036,1,118433,1,0,0,385548,2,940920,5,37,151.0,1,0,0,0,0,0,0,0,0,1,gold
c4829,5.9305033070065125,1,0,0,165621,1,0,0,236150,1,332689,4,734460,6,40,219.0,1,0,0,0,0,0,0,0,0,1,gold
c4830,6.21721749521229,1,95566,1,91479,1,0,0,379903,2,232809,2,799757,6,43,218.0,0,0,1,0,0,0,0,0,0,1,gold
c4831,6.0097325434360735,1,0,0,521679,4,278201,1,562226,5,80395,2,1442501,12,47,194.0,0,0,0,1,0,0,1,0,0,0,gold
c4832,6.021869161338424,0,0,0,163760,2,79607,1,687597,3,0,0,930964,6,38,238.0,0,1,0,0,0,0,0,0,0,1,gold
c4833,6.0434121895413835,1,0,0,0,0,192259,1,665744,4,142247,1,1000250,6,39,185.0,1,0,0,0,0,0,1,0,0,0,gold
c4834,6.030227599278474,1,0,0,0,0,486798,2,221345,1,0,0,708143,3,33,224.0,0,1,0,0,0,0,1,0,0,0,gold
c4835,6.152284980116997,0,0,0,0,0,51482,1,0,0,0,0,51482,1,32,193.0,0,1,0,0,0,0,0,0,1,0,gold
c4836,6.2672799364112555,1,0,0,104840,1,0,0,0,0,910296,3,1015136,4,31,143.0,0,0,0,1,0,0,1,0,0,0,gold
c4837,6.010540787573461,1,0,0,160563,1,0,0,321754,2,0,0,482317,3,36,221.0,0,0,1,0,0,0,1,0,0,0,gold
c4838,6.296060485983202,0,0,0,256112,2,109644,1,477653,2,214594,1,1058003,6,50,126.0,0,0,0,1,0,0,0,0,1,0,gold
c4839,6.1598299761648,0,124591,1,219428,1,0,0,313314,2,1315996,4,1973329,8,36,217.0,1,0,0,0,0,0,0,0,1,0,gold
c4840,6.28347400734267,1,51928,1,0,0,0,0,257395,2,0,0,309323,3,47,224.0,0,0,0,1,0,0,0,1,0,0,gold
c4841,6.237998152362653,1,0,0,0,0,75608,2,266354,1,0,0,341962,3,46,125.0,1,0,0,0,0,0,0,1,0,0,gold
c4842,6.2898399147132995,0,0,0,238228,1,428542,3,182519,2,209144,1,1058433,7,36,245.0,0,0,0,0,1,0,0,0,0,1,gold
c4843,6.278533197729727,0,0,0,17114,1,280067,3,701285,3,0,0,998466,7,43,256.0,0,1,0,0,0,0,1,0,0,0,gold
c4844,6.152203006308759,0,0,0,167871,1,59033,1,112035,2,267749,1,606688,5,33,224.0,0,0,0,0,1,1,0,0,0,0,gold
c4845,5.8451352636602865,0,0,0,57870,1,158636,1,399007,3,0,0,615513,5,46,153.0,1,0,0,0,0,1,0,0,0,0,gold
c4846,6.28729572844864,0,0,0,457316,2,284824,1,129736,1,635267,1,1507143,5,31,197.0,0,0,0,1,0,0,0,0,0,1,gold
c4847,6.055470456260108,0,0,0,485474,4,236124,2,256479,2,0,0,978077,8,33,179.0,0,0,1,0,0,1,0,0,0,0,gold
c4849,6.177619022469048,0,0,0,315437,3,56308,1,759213,3,0,0,1130958,7,37,225.0,0,1,0,0,0,0,0,0,1,0,gold
c4850,6.193127939068397,1,0,0,90682,1,0,0,168526,1,0,0,259208,2,33,172.0,0,1,0,0,0,0,0,0,1,0,gold
c4851,6.173009599962473,0,0,0,267100,1,0,0,418806,2,229975,1,915881,4,47,162.0,0,0,1,0,0,0,0,0,1,0,gold
c4852,5.995138762430979,1,0,0,0,0,223018,1,0,0,66774,1,289792,2,46,195.0,0,0,0,1,0,0,0,0,1,0,gold
c4853,5.912382561671646,1,0,0,3184,1,369169,2,269215,2,0,0,641568,5,43,210.0,0,0,0,1,0,0,0,0,0,1,gold
c4854,6.2449264683395205,1,0,0,0,0,156635,1,221451,2,281000,1,659086,4,39,241.0,1,0,0,0,0,0,0,0,1,0,gold
c4855,6.204991496662326,0,0,0,0,0,0,0,297425,4,181627,2,479052,6,38,151.0,1,0,0,0,0,1,0,0,0,0,gold
c4856,6.282085540001991,0,0,0,0,0,124176,1,527941,3,283869,1,935986,5,45,186.0,0,0,0,0,1,1,0,0,0,0,gold
c4857,6.064966115912853,0,196555,1,169093,1,238303,1,944169,4,140354,2,1688474,9,45,215.0,0,0,1,0,0,0,0,0,1,0,gold
c4858,6.091628273773295,1,0,0,433630,2,0,0,683543,4,0,0,1117173,6,34,181.0,0,0,1,0,0,0,0,1,0,0,gold
c4859,6.068956884811589,1,0,0,0,0,0,0,472708,5,6233,2,478941,7,41,148.0,1,0,0,0,0,0,0,0,1,0,gold
c4860,5.8481410647308865,0,0,0,172440,1,0,0,22922,1,0,0,195362,2,35,222.0,1,0,0,0,0,0,0,1,0,0,gold
c4861,6.077127614007061,1,0,0,0,0,203326,1,169381,1,179669,1,552376,3,43,211.0,0,0,1,0,0,1,0,0,0,0,gold
c4862,5.913685663632226,0,0,0,56016,1,0,0,698671,5,62431,1,817118,7,43,212.0,1,0,0,0,0,0,1,0,0,0,gold
c4863,5.965156057712278,0,0,0,0,0,383733,2,520845,2,0,0,904578,4,34,152.0,1,0,0,0,0,0,0,1,0,0,gold
c4864,6.16063267361486,1,0,0,0,0,27495,1,0,0,498843,1,526338,2,37,149.0,1,0,0,0,0,0,0,0,0,1,gold
c4865,6.161850549713309,1,0,0,0,0,364440,2,292960,2,523334,2,1180734,6,47,197.0,0,1,0,0,0,0,0,0,1,0,gold
c4866,6.226962911274333,1,0,0,0,0,96743,1,38102,1,0,0,134845,2,36,268.0,0,0,0,0,1,0,0,0,1,0,gold
c4867,6.114895750672698,0,0,0,0,0,180062,1,723088,4,203780,1,1106930,6,35,250.0,1,0,0,0,0,0,1,0,0,0,gold
c4868,6.1659366266179525,1,177874,1,0,0,0,0,138110,1,0,0,315984,2,44,140.0,0,0,0,1,0,0,0,0,1,0,gold
c4869,6.102376756541623,1,173796,1,20076,1,44109,1,414440,2,690534,1,1342955,6,49,249.0,0,0,1,0,0,0,1,0,0,0,gold
c4870,6.186555741421082,0,141222,1,182205,1,282025,1,255706,1,0,0,861158,4,43,242.0,0,0,0,1,0,0,0,0,0,1,gold
c4871,6.105863948073199,0,293767,1,258798,1,0,0,453697,4,0,0,1006262,6,40,253.0,1,0,0,0,0,1,0,0,0,0,gold
c4872,5.879000634071201,0,0,0,146473,1,260334,2,0,0,415781,3,822588,6,35,138.0,1,0,0,0,0,1,0,0,0,0,gold
c4873,6.238131447415381,0,0,0,259703,1,0,0,433532,2,194385,1,887620,4,47,163.0,1,0,0,0,0,0,0,1,0,0,gold
c4874,5.972606387279009,1,0,0,26213,1,0,0,272536,1,83551,1,382300,3,47,179.0,1,0,0,0,0,0,1,0,0,0,gold
c4875,5.952058800491835,0,0,0,2110,1,36267,1,271068,2,0,0,309445,4,50,137.0,1,0,0,0,0,0,0,1,0,0,gold
c4876,6.157988053328109,0,252058,1,0,0,337582,2,70021,1,0,0,659661,4,47,178.0,0,0,0,0,1,0,0,0,1,0,gold
c4877,5.954081308017926,0,0,0,145690,1,0,0,0,0,273421,1,419111,2,30,189.0,0,0,0,1,0,0,0,1,0,0,gold
c4878,6.143055728237108,1,49428,1,0,0,192450,1,340442,2,8332,1,590652,5,49,181.0,1,0,0,0,0,1,0,0,0,0,gold
c4879,6.103693252484248,1,0,0,72631,1,0,0,358605,4,263278,1,694514,6,42,145.0,0,1,0,0,0,0,1,0,0,0,gold
c4880,6.215419171806727,0,0,0,47677,1,0,0,410376,2,246699,1,704752,4,30,149.0,0,1,0,0,0,0,0,0,1,0,gold
c4881,6.300077630141805,0,0,0,234288,1,243089,2,0,0,0,0,477377,3,45,148.0,0,0,0,1,0,0,0,1,0,0,gold
c4882,6.2218545691234235,1,0,0,354085,2,274470,1,93946,1,104379,1,826880,5,43,238.0,0,1,0,0,0,0,1,0,0,0,gold
c4883,5.959286150886523,1,0,0,424569,2,290733,1,252822,2,0,0,968124,5,41,239.0,0,0,0,1,0,1,0,0,0,0,gold
c4884,5.859519564184549,1,0,0,0,0,0,0,45548,1,0,0,45548,1,33,156.0,0,0,0,1,0,1,0,0,0,0,gold
c4885,5.963753837751709,0,0,0,158773,1,0,0,508347,4,118136,1,785256,6,48,195.0,0,0,0,1,0,0,0,0,1,0,gold
c4886,6.074236262840683,1,0,0,0,0,62746,1,220877,3,309052,2,592675,6,42,245.0,0,0,0,1,0,0,0,0,1,0,gold
c4887,6.139757278042167,0,0,0,691025,5,123507,2,228437,1,0,0,1042969,8,44,244.0,0,0,0,1,0,1,0,0,0,0,gold
c4888,5.995813262692802,1,0,0,0,0,0,0,50593,2,131498,1,182091,3,38,168.0,0,0,1,0,0,0,0,1,0,0,gold
c4889,6.274182566384536,1,0,0,126328,1,198950,1,496344,2,327947,1,1149569,5,48,267.0,0,1,0,0,0,0,0,1,0,0,gold
c4890,5.8919314332173744,1,0,0,372190,2,0,0,313034,2,171642,1,856866,5,39,156.0,0,0,0,0,1,1,0,0,0,0,gold
c4891,6.073305849619937,1,0,0,111055,2,109579,1,670762,4,0,0,891396,7,37,137.0,0,1,0,0,0,0,1,0,0,0,gold
c4892,5.950734723519534,0,303756,2,66513,1,34446,1,273191,1,1358011,3,2035917,8,36,215.0,0,0,0,0,1,0,0,1,0,0,gold
c4893,6.281675466275738,1,0,0,0,0,0,0,0,0,129102,1,129102,1,48,204.0,0,0,0,0,1,0,0,0,0,1,gold
c4894,6.145181483785428,1,0,0,33623,1,57028,1,424958,2,45353,2,560962,6,40,206.0,0,1,0,0,0,0,1,0,0,0,gold
c4895,6.295773972763262,1,0,0,0,0,323235,2,364879,3,184450,2,872564,7,43,197.0,0,0,0,1,0,0,0,1,0,0,gold
c4896,6.129827762032885,0,0,0,161509,2,325366,2,80175,1,75224,1,642274,6,49,161.0,0,1,0,0,0,0,0,0,0,1,gold
c4897,5.855770452837753,0,0,0,268599,1,400948,2,374819,2,243654,2,1288020,7,34,190.0,0,0,0,1,0,0,1,0,0,0,gold
c4898,6.054221860199989,0,0,0,0,0,273640,1,347827,3,510402,3,1131869,7,48,146.0,0,0,0,0,1,0,0,0,0,1,gold
c4899,5.874151767670989,1,0,0,112932,1,0,0,563472,3,0,0,676404,4,46,176.0,0,1,0,0,0,0,1,0,0,0,gold
c4900,6.264258781266866,1,0,0,694915,4,166628,1,56117,1,0,0,917660,6,43,203.0,0,0,0,1,0,0,1,0,0,0,gold
c4901,6.221872548301887,1,83660,1,506687,3,0,0,173817,1,58049,1,822213,6,39,174.0,0,0,1,0,0,0,0,1,0,0,gold
c4902,5.859735566915506,1,0,0,0,0,211521,1,443906,3,60207,1,715634,5,45,210.0,0,1,0,0,0,0,0,1,0,0,gold
c4903,6.0924929136469945,1,0,0,0,0,510268,3,219839,1,285391,2,1015498,6,34,149.0,0,1,0,0,0,0,0,0,1,0,gold
c4904,6.01999396618292,1,0,0,106457,2,0,0,150304,1,88636,1,345397,4,39,211.0,1,0,0,0,0,0,1,0,0,0,gold
c4905,6.2452888004120615,1,0,0,280254,2,0,0,518429,4,467438,2,1266121,8,30,169.0,1,0,0,0,0,0,1,0,0,0,gold
c4906,5.963157170607951,0,0,0,53195,2,0,0,625352,3,0,0,678547,5,38,206.0,0,0,0,1,0,0,0,0,0,1,gold
c4907,6.014569257649856,1,0,0,0,0,0,0,227178,1,965903,2,1193081,3,44,221.0,0,0,1,0,0,0,0,1,0,0,gold
c4908,5.912784096075946,0,0,0,14045,1,271637,2,459224,3,0,0,744906,6,32,152.0,0,0,0,0,1,0,0,1,0,0,gold
c4909,6.2282635292551225,1,97330,1,110529,1,0,0,412005,2,0,0,619864,4,37,249.0,0,1,0,0,0,0,1,0,0,0,gold
c4910,5.913933002206504,0,13355,1,108341,1,298440,1,0,0,0,0,420136,3,34,211.0,0,1,0,0,0,1,0,0,0,0,gold
c4911,6.124189475540052,1,0,0,141174,1,124420,1,582333,3,319281,2,1167208,7,32,167.0,0,1,0,0,0,0,0,0,1,0,gold
c4912,5.953671761146288,1,46817,1,721706,5,68470,1,363786,3,127175,1,1327954,11,49,179.0,0,0,0,1,0,0,0,0,1,0,gold
c4913,5.926318261306923,1,0,0,28842,1,234507,1,145417,2,143959,1,552725,5,40,155.0,0,0,0,1,0,0,1,0,0,0,gold
c4914,5.869271039208145,0,0,0,484737,3,189004,1,470822,3,108093,1,1252656,8,33,255.0,0,1,0,0,0,0,0,1,0,0,gold
c4915,6.2506090500464175,1,0,0,84429,1,0,0,127947,1,459149,2,671525,4,38,158.0,0,0,0,0,1,1,0,0,0,0,gold
c4916,6.255301215845015,1,0,0,309374,2,415880,4,0,0,0,0,725254,6,34,205.0,0,0,0,0,1,1,0,0,0,0,gold
c4917,6.279764102008233,1,0,0,97431,1,293033,2,283814,3,158466,1,832744,7,35,183.0,0,0,1,0,0,1,0,0,0,0,gold
c4918,6.014864394067895,1,0,0,212921,2,0,0,106502,1,68259,1,387682,4,43,198.0,0,0,0,0,1,0,0,1,0,0,gold
c4919,6.231458630983292,1,0,0,0,0,200657,1,723524,3,83213,1,1007394,5,33,214.0,1,0,0,0,0,1,0,0,0,0,gold
c4920,5.877155873147012,1,0,0,348654,2,11026,1,219751,4,74503,1,653934,8,34,169.0,0,0,0,0,1,0,0,0,0,1,gold
c4921,6.109853479289487,0,0,0,0,0,114547,1,299429,3,713234,4,1127210,8,43,130.0,0,1,0,0,0,0,0,0,1,0,gold
c4922,5.944014072316154,1,270147,1,0,0,238898,1,269758,2,0,0,778803,4,39,254.0,0,0,0,1,0,0,1,0,0,0,gold
c4923,6.253237175260294,1,0,0,453930,2,300472,2,135734,1,187155,1,1077291,6,33,137.0,1,0,0,0,0,0,0,0,1,0,gold
c4924,6.189955800766549,0,0,0,16621,1,525290,4,434236,2,18163,1,994310,8,36,243.0,0,0,0,0,1,0,0,0,1,0,gold
c4925,6.133138278580655,0,0,0,0,0,242085,1,842836,5,280413,1,1365334,7,43,189.0,0,0,0,1,0,0,0,1,0,0,gold
c4926,5.83930328882277,0,0,0,17528,1,0,0,46631,1,0,0,64159,2,50,249.0,0,0,0,1,0,0,0,0,1,0,gold
c4927,5.949166946474304,1,0,0,0,0,0,0,1109961,6,175474,1,1285435,7,39,171.0,0,1,0,0,0,0,0,0,0,1,gold
c4928,6.229626048399749,0,0,0,0,0,0,0,511169,2,238611,1,749780,3,41,179.0,0,0,0,0,1,0,1,0,0,0,gold
c4929,5.98063457239274,0,0,0,0,0,313882,2,73395,1,217806,1,605083,4,39,203.0,0,1,0,0,0,0,1,0,0,0,gold
c4930,6.230225329906904,0,0,0,501778,2,0,0,199454,1,203540,1,904772,4,40,237.0,0,0,1,0,0,0,1,0,0,0,gold
c4931,6.10268679884511,1,0,0,48541,1,61056,2,278240,2,0,0,387837,5,32,175.0,0,0,0,0,1,0,1,0,0,0,gold
c4932,6.238189672715506,0,0,0,133110,1,0,0,424309,3,15617,1,573036,5,35,144.0,1,0,0,0,0,0,0,0,0,1,gold
c4933,6.062301011992295,1,0,0,0,0,0,0,463060,3,17988,1,481048,4,40,157.0,0,1,0,0,0,1,0,0,0,0,gold
c4934,5.878516625298028,1,0,0,0,0,46471,1,72586,2,499951,2,619008,5,34,225.0,1,0,0,0,0,0,0,0,1,0,gold
c4935,6.298090318371426,1,0,0,0,0,323891,2,0,0,480853,3,804744,5,43,126.0,0,0,0,1,0,0,0,1,0,0,gold
c4936,6.298381862327352,0,0,0,285222,3,274415,1,138130,1,340930,2,1038697,7,40,174.0,0,0,0,1,0,0,1,0,0,0,gold
c4937,6.297306507250526,0,0,0,281747,1,106136,2,306110,3,528612,1,1222605,7,34,151.0,1,0,0,0,0,0,0,1,0,0,gold
c4938,6.107952724143365,1,0,0,159375,2,0,0,994950,5,182038,1,1336363,8,47,204.0,0,0,1,0,0,0,1,0,0,0,gold
c4939,6.1636395514343185,1,0,0,118899,1,482638,2,293339,3,533709,3,1428585,9,30,175.0,0,1,0,0,0,0,0,0,1,0,gold
c4940,6.003735325987931,1,0,0,0,0,0,0,432895,3,0,0,432895,3,35,217.0,0,0,0,0,1,0,0,1,0,0,gold
