customer_id,income,marital_status,age,occupation_business,occupation_doctor,occupation_engineer,occupation_lawyer,occupation_teacher,city_grp_t0,city_grp_t1,city_grp_t2,city_grp_t3,city_grp_unknown,card_type
c2039,6.079630869920947,1,50,0,0,1,0,0,0,0,1,0,0,silver
c3085,6.2459368847128625,1,48,0,1,0,0,0,0,0,0,0,1,signature
c2541,6.206464802983323,1,46,0,0,0,1,0,0,0,0,0,1,signature
c3718,5.8017644430944735,0,49,0,0,0,0,1,0,0,0,0,1,platinum
c4720,6.136053079589459,0,49,0,0,1,0,0,0,1,0,0,0,platinum
c5837,6.249862381221129,0,32,1,0,0,0,0,0,1,0,0,0,gold
c4697,6.0377491106822365,0,39,0,0,1,0,0,0,1,0,0,0,platinum
c1010,5.831585054985344,1,39,0,1,0,0,0,0,0,1,0,0,silver
c4968,5.852105314065148,0,45,1,0,0,0,0,0,0,0,1,0,gold
c2388,6.174122634799995,1,41,0,0,0,1,0,0,0,1,0,0,signature
c5217,6.043093364533776,1,31,0,0,0,1,0,0,0,0,1,0,gold
c5039,6.015629638375461,1,48,0,0,1,0,0,0,0,0,0,1,gold
c4936,6.298381862327352,0,40,0,0,0,1,0,0,1,0,0,0,gold
c4730,6.2832935380040045,1,35,1,0,0,0,0,1,0,0,0,0,platinum
c4637,5.942637943431793,1,42,0,0,0,1,0,1,0,0,0,0,platinum
c2450,5.856142589872209,0,38,0,0,1,0,0,0,0,0,1,0,signature
c3953,5.856022814701668,1,37,0,1,0,0,0,0,0,0,1,0,platinum
c1497,6.189993377110339,0,30,0,1,0,0,0,1,0,0,0,0,silver
c4640,6.119288889124608,0,31,0,0,0,0,1,0,0,0,0,1,platinum
c1597,6.187756134872767,1,36,0,0,1,0,0,0,1,0,0,0,silver
c3606,5.824034668085518,0,34,0,1,0,0,0,1,0,0,0,0,platinum
c1173,6.283153271945335,1,45,0,1,0,0,0,0,1,0,0,0,silver
c4693,6.045088553010535,1,40,1,0,0,0,0,0,0,0,1,0,platinum
c1605,6.26847804457731,1,34,0,1,0,0,0,0,0,1,0,0,silver
c5763,5.962286920827961,1,34,0,0,1,0,0,0,1,0,0,0,gold
c5033,6.274960321202906,0,46,0,0,0,1,0,0,0,1,0,0,gold
c1279,5.958435343612438,1,46,0,0,0,0,1,0,0,0,1,0,silver
c4636,6.092216247551638,1,40,0,0,0,1,0,1,0,0,0,0,platinum
c1431,5.990921076166304,1,39,0,0,0,1,0,0,0,0,0,1,silver
c4787,6.26323851314733,0,34,0,1,0,0,0,0,1,0,0,0,gold
c1120,6.100887599121774,0,34,0,0,0,0,1,1,0,0,0,0,silver
c2440,6.298958909153589,0,32,0,1,0,0,0,0,0,0,1,0,signature
c4318,6.184532728219258,0,33,0,0,0,1,0,0,0,0,1,0,platinum
c4897,5.855770452837753,0,34,0,0,0,1,0,0,1,0,0,0,gold
c5481,5.899480153522715,1,41,0,0,0,1,0,0,0,1,0,0,gold
c1533,6.230653502526326,0,47,0,1,0,0,0,1,0,0,0,0,silver
c1393,5.947080162296782,0,34,1,0,0,0,0,0,0,0,0,1,silver
c3279,6.282866943350937,1,35,0,0,0,0,1,0,0,0,0,1,signature
c4817,5.836675334347306,1,43,0,0,0,1,0,1,0,0,0,0,gold
c4031,5.850101340894532,1,48,0,0,0,1,0,0,0,0,0,1,platinum
c4060,6.1792420448526215,1,37,1,0,0,0,0,0,0,0,0,1,platinum
c4161,5.958794585669768,1,42,0,0,0,0,1,0,0,0,0,1,platinum
c4944,5.943322841677559,0,46,0,1,0,0,0,0,0,0,0,1,gold
c1496,5.914533549014019,0,31,0,0,1,0,0,0,0,1,0,0,silver
c1327,6.154729728076435,1,37,0,0,0,1,0,0,1,0,0,0,silver
c2488,6.284628772090197,1,47,0,0,0,1,0,1,0,0,0,0,signature
c5826,6.126367492736217,0,46,0,0,1,0,0,0,0,0,0,1,gold
c3867,6.099025598602026,0,39,1,0,0,0,0,0,0,0,1,0,platinum
c3964,5.960313299398793,1,45,0,0,0,1,0,0,0,0,0,1,platinum
c3441,6.299105286790405,1,49,0,1,0,0,0,0,0,1,0,0,signature
c3127,6.076483151806741,0,37,0,0,0,0,1,1,0,0,0,0,signature
c2280,5.919258051834972,0,43,0,0,1,0,0,0,0,1,0,0,signature
c5058,5.993184840134312,1,50,0,0,0,0,1,0,0,0,1,0,gold
c3673,6.2284794074779954,1,46,0,0,0,1,0,1,0,0,0,0,platinum
c2517,6.078481105963685,1,38,1,0,0,0,0,0,1,0,0,0,signature
c1822,6.046516624897461,1,41,0,1,0,0,0,0,1,0,0,0,silver
c3595,6.135952423322172,0,47,0,0,0,0,1,0,0,0,1,0,platinum
c4153,6.160801552592165,0,46,0,0,0,0,1,1,0,0,0,0,platinum
c2465,6.28316639552981,0,48,0,0,0,0,1,0,1,0,0,0,signature
c2457,6.268558549874213,1,34,1,0,0,0,0,1,0,0,0,0,signature
c5209,5.928123820886714,0,35,0,0,1,0,0,0,0,0,0,1,gold
c1737,5.981986133727372,1,34,0,0,1,0,0,0,0,0,1,0,silver
c1892,6.196904006378634,1,38,0,0,0,1,0,0,1,0,0,0,silver
c4891,6.073305849619937,1,37,0,1,0,0,0,0,1,0,0,0,gold
c1814,6.267749542396951,0,49,0,1,0,0,0,0,0,1,0,0,silver
c1346,6.0823601997308065,1,45,0,0,1,0,0,0,0,1,0,0,silver
c4160,6.226473851306277,1,35,0,0,1,0,0,0,0,0,1,0,platinum
c5605,6.278465957054819,0,32,1,0,0,0,0,1,0,0,0,0,gold
c3850,5.9146884452741775,1,47,0,0,1,0,0,0,1,0,0,0,platinum
c2251,6.152724866140687,1,35,1,0,0,0,0,1,0,0,0,0,signature
c1174,5.930356499962718,1,41,0,0,0,0,1,0,0,0,1,0,silver
c4629,6.089001333495421,0,32,0,0,0,1,0,0,1,0,0,0,platinum
c1545,5.824037273089143,0,40,1,0,0,0,0,0,0,0,0,1,silver
c1480,6.188681329402124,0,30,1,0,0,0,0,0,1,0,0,0,silver
c2171,6.046508040799616,1,33,0,0,1,0,0,0,0,0,0,1,silver
c4551,6.1750906508793975,0,47,0,0,0,1,0,0,1,0,0,0,platinum
c5367,6.116987419633869,0,35,0,0,1,0,0,0,0,0,1,0,gold
c3086,6.219512749059983,1,49,0,0,1,0,0,0,0,0,1,0,signature
c4692,6.168749324859709,0,41,0,0,0,1,0,0,0,1,0,0,platinum
c2104,6.162576055255925,1,32,0,0,0,1,0,0,0,0,0,1,silver
c2547,5.828431090663385,0,35,1,0,0,0,0,0,0,0,0,1,signature
c1169,6.282153129814236,0,36,0,0,0,0,1,0,1,0,0,0,silver
c1664,5.998902890435734,0,35,1,0,0,0,0,0,1,0,0,0,silver
c2380,6.145429811640298,1,37,0,0,0,1,0,0,0,0,1,0,signature
c5294,5.91841987314832,0,33,1,0,0,0,0,0,0,1,0,0,gold
c1635,6.1461689815134015,0,33,0,0,0,1,0,0,1,0,0,0,silver
c2394,6.0259077243441554,0,30,1,0,0,0,0,0,0,0,0,1,signature
c5271,5.852105314065148,0,36,0,1,0,0,0,0,0,0,0,1,gold
c1840,6.172879822401001,1,47,0,0,1,0,0,1,0,0,0,0,silver
c5029,6.002622155485415,0,40,1,0,0,0,0,0,0,1,0,0,gold
c5539,6.10523998659834,0,33,0,0,1,0,0,1,0,0,0,0,gold
c4985,6.0960892900197,0,32,0,0,0,0,1,1,0,0,0,0,gold
c4258,6.247267516769812,0,31,0,0,0,1,0,0,0,1,0,0,platinum
c4075,6.298591548037577,1,49,0,0,0,0,1,0,0,0,1,0,platinum
c4716,6.235746549361032,0,43,1,0,0,0,0,0,0,1,0,0,platinum
c2591,5.841354464149552,1,36,0,1,0,0,0,0,1,0,0,0,signature
c2992,5.839094492185323,0,46,0,0,0,0,1,0,0,0,0,1,signature
c5228,6.143245321313734,1,35,0,0,0,0,1,0,0,1,0,0,gold
c5817,6.27565796059428,1,39,0,0,0,1,0,0,0,1,0,0,gold
c2780,6.254426254560506,0,40,0,0,0,1,0,0,0,1,0,0,signature
c2729,5.954421980736998,1,31,0,1,0,0,0,0,0,1,0,0,signature
c1041,5.92338496007667,0,48,0,0,1,0,0,0,0,0,1,0,silver
c4375,5.866263703367196,0,48,0,1,0,0,0,0,0,1,0,0,platinum
c1920,6.246614278765573,0,45,1,0,0,0,0,0,0,0,1,0,silver
c5579,5.950584867141968,0,48,0,1,0,0,0,0,0,0,1,0,gold
c1525,6.283436020029319,0,47,0,1,0,0,0,0,0,0,1,0,silver
c3539,6.2288526415360295,0,46,0,0,0,0,1,0,0,1,0,0,platinum
c1910,6.011162598911337,0,42,0,0,0,1,0,0,0,1,0,0,silver
c5399,6.101760130071562,0,49,1,0,0,0,0,0,0,0,0,1,gold
c5902,6.167998966870817,1,40,0,1,0,0,0,0,1,0,0,0,gold
c1256,6.293344431103003,1,42,0,1,0,0,0,0,1,0,0,0,silver
c1819,6.222284562534693,1,46,0,0,1,0,0,0,1,0,0,0,silver
c5345,6.261443688025209,0,47,0,0,0,1,0,0,0,0,1,0,gold
c2516,5.986082584772135,0,46,0,0,0,0,1,1,0,0,0,0,signature
c2269,6.2825681908626505,1,48,0,0,0,0,1,0,0,0,0,1,signature
c2307,6.207397635273146,0,49,0,0,1,0,0,0,0,0,1,0,signature
c3442,6.1968882751361205,1,32,0,0,0,0,1,0,0,0,1,0,signature
c3926,6.080806804334363,0,48,1,0,0,0,0,1,0,0,0,0,platinum
c3530,6.285509376453599,0,38,1,0,0,0,0,0,1,0,0,0,platinum
c2532,6.003650063734618,0,32,0,1,0,0,0,0,0,0,0,1,signature
c1383,6.30063938932088,0,43,0,0,0,0,1,0,0,1,0,0,silver
c4256,5.958459716498445,0,43,0,1,0,0,0,0,0,0,0,1,platinum
c1907,6.138659778281117,1,49,1,0,0,0,0,0,0,1,0,0,silver
c1247,6.25833455969855,0,45,0,0,1,0,0,0,1,0,0,0,silver
c3040,6.282867169772224,1,34,1,0,0,0,0,0,0,0,0,1,signature
c4584,6.093246180724932,1,44,0,0,0,1,0,0,1,0,0,0,platinum
c4089,6.163461638286168,0,33,0,0,1,0,0,0,0,0,1,0,platinum
c5081,5.9004135601755365,1,38,0,0,0,0,1,0,0,0,1,0,gold
c1308,6.261938177088024,0,46,0,0,1,0,0,0,0,0,1,0,silver
c1018,5.818151964856963,0,31,0,1,0,0,0,0,1,0,0,0,silver
c5236,5.9364579441173575,1,49,0,0,0,0,1,1,0,0,0,0,gold
c1012,6.204732448673756,1,34,0,0,0,0,1,0,0,0,1,0,silver
c2979,6.039049476065794,1,35,1,0,0,0,0,0,1,0,0,0,signature
c3290,6.235002430160284,0,41,0,1,0,0,0,1,0,0,0,0,signature
c4909,6.2282635292551225,1,37,0,1,0,0,0,0,1,0,0,0,gold
c2625,6.199998303130483,1,34,0,1,0,0,0,0,0,0,0,1,signature
c4799,5.890243799441915,0,41,0,1,0,0,0,1,0,0,0,0,gold
c5751,6.129921153640337,0,34,0,0,1,0,0,0,0,1,0,0,gold
c2959,6.111154935139342,1,38,0,0,1,0,0,0,1,0,0,0,signature
c2769,5.833865876823206,0,42,0,0,0,0,1,1,0,0,0,0,signature
c3450,5.824953264953947,1,46,0,0,0,1,0,0,1,0,0,0,signature
c4311,6.288519289749268,1,38,0,0,0,0,1,0,0,0,0,1,platinum
c4870,6.186555741421082,0,43,0,0,0,1,0,0,0,0,0,1,gold
c3229,6.046404628106165,1,30,0,0,0,1,0,0,0,0,0,1,signature
c2400,6.069019870931324,0,34,1,0,0,0,0,0,0,0,0,1,signature
c5306,6.265981776072148,1,41,0,0,0,1,0,0,0,0,1,0,gold
c5109,6.03355523030226,1,34,0,0,0,1,0,1,0,0,0,0,gold
c4960,5.844919942764244,0,37,0,1,0,0,0,1,0,0,0,0,gold
c4086,5.88991096835558,0,48,0,0,0,1,0,1,0,0,0,0,platinum
c5404,5.8292889743965555,0,47,0,0,0,1,0,1,0,0,0,0,gold
c1727,6.078972372563551,0,40,0,0,0,0,1,1,0,0,0,0,silver
c1002,6.062852628907821,0,37,0,0,1,0,0,0,0,0,1,0,silver
c4576,5.839596817900648,1,30,0,0,0,0,1,1,0,0,0,0,platinum
c3732,6.180044401450388,1,43,1,0,0,0,0,0,0,0,1,0,platinum
c1993,6.244220943466425,0,49,0,0,1,0,0,0,1,0,0,0,silver
c5730,6.255278054386232,1,37,0,0,0,1,0,0,0,0,0,1,gold
c5454,6.099960874302306,1,35,0,0,0,1,0,1,0,0,0,0,gold
c1434,6.165392726769811,1,36,1,0,0,0,0,0,0,1,0,0,silver
c3016,5.958058106357559,0,30,0,1,0,0,0,0,0,0,1,0,signature
c3855,6.045292459723734,0,35,1,0,0,0,0,0,0,0,0,1,platinum
c3859,6.023940610517151,1,34,0,1,0,0,0,0,1,0,0,0,platinum
c4341,6.008876414396744,1,33,0,0,1,0,0,0,0,1,0,0,platinum
c5255,6.29952887124734,1,47,0,1,0,0,0,0,1,0,0,0,gold
c2257,6.062213335521941,1,46,1,0,0,0,0,0,1,0,0,0,signature
c5158,6.023352068365868,0,49,0,0,1,0,0,0,0,1,0,0,gold
c1937,6.085089621478216,1,49,0,0,0,1,0,0,0,1,0,0,silver
c4806,6.191143769621549,1,39,0,0,1,0,0,0,0,0,1,0,gold
c1743,6.183866908368501,1,45,0,0,0,1,0,0,0,0,0,1,silver
c5318,5.982790266580522,0,46,0,1,0,0,0,0,0,0,1,0,gold
c1906,5.8607002666994035,1,33,0,0,0,1,0,0,0,0,1,0,silver
c3336,6.014821584435987,0,48,0,0,0,0,1,0,1,0,0,0,signature
c3563,6.069051360565923,0,37,0,0,0,0,1,1,0,0,0,0,platinum
c2869,6.181393631568897,0,34,1,0,0,0,0,0,0,0,1,0,signature
c1751,6.212641112016324,0,34,0,0,1,0,0,1,0,0,0,0,silver
c5708,6.280300588013138,0,35,0,1,0,0,0,0,0,0,1,0,gold
c3333,6.175944732334889,0,42,0,1,0,0,0,1,0,0,0,0,signature
c1111,5.90523066014486,0,44,1,0,0,0,0,0,1,0,0,0,silver
c2264,6.221369893198926,1,50,0,0,0,0,1,0,1,0,0,0,signature
c3970,5.913459387026175,1,35,0,0,0,0,1,0,1,0,0,0,platinum
c4027,5.902969453548427,0,40,1,0,0,0,0,0,1,0,0,0,platinum
c1448,5.807461963038218,0,41,0,0,0,0,1,0,0,0,1,0,silver
c1245,6.07645511000558,0,48,1,0,0,0,0,1,0,0,0,0,silver
c4326,6.081382597298382,1,39,1,0,0,0,0,1,0,0,0,0,platinum
c5987,6.020229896983165,1,41,1,0,0,0,0,0,0,0,1,0,gold
c4401,5.882562672231169,0,36,0,0,1,0,0,0,1,0,0,0,platinum
c1231,6.261948393760743,1,41,1,0,0,0,0,0,1,0,0,0,silver
c4608,6.011538303770644,0,48,0,0,0,1,0,0,0,0,0,1,platinum
c5493,6.177521494146998,1,46,0,0,0,0,1,0,0,0,1,0,gold
c3337,5.957606329408583,0,45,0,0,0,0,1,0,1,0,0,0,signature
c5956,6.161668908970244,1,35,0,0,1,0,0,0,0,0,0,1,gold
c1624,6.252267916497962,1,43,0,1,0,0,0,0,1,0,0,0,silver
c5145,6.086833024972999,1,47,0,0,0,0,1,0,0,0,0,1,gold
c3596,6.1409116675827855,1,34,0,0,0,1,0,1,0,0,0,0,platinum
c5012,6.282323418569632,0,41,1,0,0,0,0,1,0,0,0,0,gold
c4567,6.036253915033939,1,33,1,0,0,0,0,1,0,0,0,0,platinum
c1616,5.982491491148288,0,31,0,0,1,0,0,0,0,0,0,1,silver
c5642,5.82414732021847,0,41,1,0,0,0,0,0,0,0,0,1,gold
c1804,6.217746284114018,1,45,0,1,0,0,0,1,0,0,0,0,silver
c1049,6.259401055202225,0,46,0,0,1,0,0,0,1,0,0,0,silver
c4173,5.9064675729986895,0,35,0,0,0,1,0,0,0,1,0,0,platinum
c2746,6.068624389055209,0,33,1,0,0,0,0,0,1,0,0,0,signature
c1198,6.08469993595813,0,39,0,0,0,1,0,0,0,1,0,0,silver
c1633,6.128430934869297,1,31,0,0,0,0,1,0,0,0,1,0,silver
c3472,6.209148926976171,0,48,1,0,0,0,0,0,0,0,1,0,signature
c5652,5.898930764780032,1,31,1,0,0,0,0,0,1,0,0,0,gold
c3224,6.130540893648597,0,39,1,0,0,0,0,0,1,0,0,0,signature
c4650,6.238313626448113,1,38,0,0,0,1,0,0,0,0,0,1,platinum
c4124,5.987634987448437,0,36,0,0,0,1,0,0,0,1,0,0,platinum
c2289,6.235041107266512,1,34,0,0,0,1,0,0,1,0,0,0,signature
c1981,6.121183161020632,1,48,0,0,1,0,0,0,0,0,1,0,silver
c4830,6.21721749521229,1,43,0,0,1,0,0,0,0,0,0,1,gold
c4471,6.206133690523066,1,42,0,1,0,0,0,0,0,0,1,0,platinum
c4633,6.225071130001622,1,33,0,1,0,0,0,0,1,0,0,0,platinum
c3638,6.005793756320957,1,50,0,0,0,1,0,0,0,0,1,0,platinum
c3506,6.022180426742924,0,43,0,0,1,0,0,1,0,0,0,0,platinum
c5852,6.269494964988179,1,45,0,0,1,0,0,0,0,1,0,0,gold
c4279,6.083221240604553,0,46,0,1,0,0,0,1,0,0,0,0,platinum
c3036,6.163165550865422,0,46,0,1,0,0,0,0,0,0,1,0,signature
c2310,6.20398071466007,1,40,0,0,0,0,1,0,0,1,0,0,signature
c5629,6.069333183731175,0,39,0,0,0,1,0,0,0,0,0,1,gold
c4945,5.8678521130084516,0,43,0,0,0,1,0,0,0,0,0,1,gold
c4450,6.236157213532393,1,38,1,0,0,0,0,0,0,0,0,1,platinum
c5587,6.154698097745369,1,37,0,0,1,0,0,0,1,0,0,0,gold
c5880,6.225213623002162,0,43,0,1,0,0,0,0,0,0,0,1,gold
c4876,6.157988053328109,0,47,0,0,0,0,1,0,0,0,1,0,gold
c2604,6.170061541677971,1,49,0,0,0,0,1,0,1,0,0,0,signature
c5789,6.115481368905014,0,38,0,1,0,0,0,0,0,0,0,1,gold
c3972,5.8391932428654085,1,44,1,0,0,0,0,0,1,0,0,0,platinum
c2513,6.189553474108582,0,42,0,0,0,1,0,0,0,0,1,0,signature
c2598,6.227058957921209,1,48,0,0,1,0,0,0,0,1,0,0,signature
c4018,6.253807187296266,0,34,0,0,1,0,0,0,0,0,0,1,platinum
c3954,6.106730284442468,1,34,0,1,0,0,0,0,0,0,0,1,platinum
c3359,6.083759465600393,0,33,0,0,1,0,0,0,0,0,1,0,signature
c4126,6.10449257410171,1,42,0,1,0,0,0,1,0,0,0,0,platinum
c5978,6.226144236956425,1,41,0,1,0,0,0,0,0,1,0,0,gold
c2877,6.106245988292224,0,30,0,0,1,0,0,0,0,0,1,0,signature
c2745,5.8424376094622525,0,42,1,0,0,0,0,0,0,1,0,0,signature
c2559,6.017046702000337,1,46,1,0,0,0,0,0,0,0,0,1,signature
c5878,6.145016371304805,1,49,1,0,0,0,0,0,1,0,0,0,gold
c2635,6.043669908931579,1,47,0,1,0,0,0,0,0,0,1,0,signature
c1505,6.006147585525177,0,49,0,1,0,0,0,0,1,0,0,0,silver
c3485,6.189521754695682,0,50,0,0,0,0,1,0,0,0,0,1,signature
c2526,6.16768027687157,0,38,0,0,0,1,0,0,0,1,0,0,signature
c5824,6.1364684764053985,1,44,0,0,1,0,0,0,1,0,0,0,gold
c5986,6.086180024020917,0,48,1,0,0,0,0,0,0,0,1,0,gold
c5226,6.075093817966956,1,38,0,1,0,0,0,0,0,0,0,1,gold
c2446,6.137862495354394,1,48,0,0,0,1,0,0,0,0,0,1,signature
c1866,5.984857071907539,1,44,0,0,1,0,0,1,0,0,0,0,silver
c1286,6.146938479067537,0,39,0,1,0,0,0,0,1,0,0,0,silver
c5614,5.919615134205918,1,44,0,0,1,0,0,0,0,0,0,1,gold
c5879,5.806135863710556,0,36,0,0,0,0,1,1,0,0,0,0,gold
c3637,5.902901570894723,0,49,0,0,1,0,0,0,0,0,1,0,platinum
c2669,6.125955964933753,1,44,0,0,1,0,0,1,0,0,0,0,signature
c1929,6.256182363387375,1,45,0,0,1,0,0,0,1,0,0,0,silver
c4539,6.0180327361837485,0,37,1,0,0,0,0,0,0,0,1,0,platinum
c4948,5.906786882445333,0,34,0,1,0,0,0,1,0,0,0,0,gold
c4035,5.9898474422115395,0,33,0,1,0,0,0,0,0,0,1,0,platinum
c2161,6.140644406436036,1,37,0,1,0,0,0,0,0,0,0,1,silver
c2682,6.224327131790891,1,49,0,1,0,0,0,0,0,0,1,0,signature
c2025,5.79049627696711,0,41,0,0,1,0,0,1,0,0,0,0,silver
c2395,5.893457704973083,1,41,1,0,0,0,0,0,0,0,1,0,signature
c2332,5.882853407128333,1,44,1,0,0,0,0,0,0,0,1,0,signature
c3949,6.201448744936193,1,36,0,0,0,0,1,0,0,1,0,0,platinum
c5976,6.203959535497263,0,47,0,1,0,0,0,0,0,0,0,1,gold
c3452,5.976330717363635,0,37,1,0,0,0,0,0,1,0,0,0,signature
c4763,5.993406247711626,0,40,0,1,0,0,0,0,1,0,0,0,gold
c3253,6.170633640824678,1,36,0,0,1,0,0,0,0,1,0,0,signature
c5066,6.130744063333538,1,46,1,0,0,0,0,1,0,0,0,0,gold
c5907,6.218597730378986,0,35,0,0,0,1,0,0,0,1,0,0,gold
c5190,6.102828370652411,1,32,0,1,0,0,0,0,0,0,1,0,gold
c2592,6.179404990907362,1,41,1,0,0,0,0,0,1,0,0,0,signature
c4771,6.191108250515891,1,45,1,0,0,0,0,0,0,0,0,1,gold
c5870,6.16543872067499,0,48,0,1,0,0,0,0,0,1,0,0,gold
c3754,6.251696365788807,1,38,0,0,1,0,0,0,0,0,0,1,platinum
c5713,6.235370860322261,1,30,0,0,1,0,0,0,0,0,1,0,gold
c2391,6.00507450081405,1,46,1,0,0,0,0,0,0,0,1,0,signature
c4532,6.046079010010011,1,43,0,0,1,0,0,0,0,0,1,0,platinum
c3296,6.239332519294609,1,30,0,1,0,0,0,0,1,0,0,0,signature
c5926,5.958725817636916,0,40,0,0,1,0,0,0,0,1,0,0,gold
c1978,5.8588570861907545,0,39,0,0,1,0,0,1,0,0,0,0,silver
c5819,6.023336840411001,0,31,1,0,0,0,0,1,0,0,0,0,gold
c5355,6.215589981396593,0,32,0,0,1,0,0,0,0,0,0,1,gold
c5602,5.850913834934901,0,32,1,0,0,0,0,0,1,0,0,0,gold
c5417,6.092755372821974,0,31,1,0,0,0,0,0,0,1,0,0,gold
c5322,5.942879737302333,0,35,0,0,0,0,1,0,1,0,0,0,gold
c5845,5.974806802165791,0,31,0,0,1,0,0,0,0,0,0,1,gold
c4439,6.160244272829016,1,49,0,0,0,0,1,0,1,0,0,0,platinum
c3368,6.21006611149691,0,48,0,1,0,0,0,0,0,1,0,0,signature
c4029,6.2901185668469175,1,34,0,1,0,0,0,0,0,0,1,0,platinum
c2328,6.216388668573768,0,36,0,0,1,0,0,0,0,0,1,0,signature
c4519,5.860549411594652,1,36,0,0,1,0,0,0,0,0,1,0,platinum
c4480,6.102315682298464,0,31,1,0,0,0,0,0,0,0,1,0,platinum
c1195,5.994624174362061,1,48,0,0,0,0,1,0,0,0,1,0,silver
c2634,6.215791112120832,0,50,0,0,0,0,1,0,0,0,1,0,signature
c2632,6.304356513463796,0,36,0,0,0,1,0,0,0,1,0,0,signature
c3880,6.134156699720747,0,44,0,0,1,0,0,0,1,0,0,0,platinum
c1506,6.287481935661521,0,39,0,0,1,0,0,1,0,0,0,0,silver
c1242,6.22633254495914,0,32,0,0,0,1,0,0,0,0,1,0,silver
c4922,5.944014072316154,1,39,0,0,0,1,0,0,1,0,0,0,gold
c3698,6.202429735120753,1,43,0,0,1,0,0,0,0,1,0,0,platinum
c2132,6.289120518067948,1,42,0,1,0,0,0,0,1,0,0,0,silver
c4272,6.275654737626248,0,49,1,0,0,0,0,0,1,0,0,0,platinum
c4754,6.149672882652596,0,47,0,0,0,1,0,0,0,0,1,0,gold
c5683,6.205088464420803,1,39,0,0,1,0,0,0,0,1,0,0,gold
c4003,6.281092027147923,0,46,0,0,1,0,0,1,0,0,0,0,platinum
c4349,6.076264231984511,0,41,0,0,1,0,0,0,0,0,1,0,platinum
c4685,5.986474790256287,1,48,0,0,0,1,0,0,0,0,1,0,platinum
c2399,6.210919105842073,0,50,0,0,0,1,0,1,0,0,0,0,signature
c1382,5.8180760427683005,0,30,0,0,1,0,0,0,0,0,1,0,silver
c2443,6.101157077377838,0,40,0,0,0,1,0,0,1,0,0,0,signature
c1716,6.1559985143491955,1,45,0,0,1,0,0,1,0,0,0,0,silver
c5021,5.903362421312006,1,37,0,0,0,0,1,1,0,0,0,0,gold
c2995,6.2185226389862756,0,30,1,0,0,0,0,0,0,0,0,1,signature
c3868,6.1388607631991325,1,41,0,1,0,0,0,1,0,0,0,0,platinum
c5676,6.138268900844286,1,50,1,0,0,0,0,0,0,1,0,0,gold
c4535,5.964154934217801,1,39,0,0,0,0,1,1,0,0,0,0,platinum
c3789,6.000299559856244,1,37,0,0,1,0,0,0,0,1,0,0,platinum
c2806,6.265738541967832,1,36,0,0,0,0,1,1,0,0,0,0,signature
c4493,6.056535544049013,0,32,0,0,0,1,0,0,0,0,1,0,platinum
c4199,6.064035095060912,1,33,0,0,1,0,0,1,0,0,0,0,platinum
c3815,6.076142521665745,0,46,0,0,0,1,0,0,1,0,0,0,platinum
c2464,6.040552500182656,1,48,1,0,0,0,0,0,1,0,0,0,signature
c1209,6.281373166349161,0,39,0,1,0,0,0,1,0,0,0,0,silver
c1805,5.984547564945895,0,38,0,0,0,1,0,0,0,0,0,1,silver
c1618,6.188925110586729,1,37,0,0,0,1,0,1,0,0,0,0,silver
c3211,6.02785374911093,0,48,1,0,0,0,0,0,0,0,0,1,signature
c2379,6.134119708037255,1,44,0,0,0,1,0,0,0,0,1,0,signature
c3103,5.831376995920248,0,31,0,0,1,0,0,0,0,1,0,0,signature
c3197,6.224158169708442,1,31,0,0,0,0,1,0,1,0,0,0,signature
c5369,6.117891131729753,0,50,0,1,0,0,0,0,1,0,0,0,gold
c5974,5.8945973766522615,0,31,0,0,0,1,0,0,1,0,0,0,gold
c2793,5.972945781369267,0,49,0,0,0,0,1,0,0,0,0,1,signature
c4447,6.28702422930224,0,49,0,0,0,1,0,0,1,0,0,0,platinum
c1979,6.054065437123445,0,48,0,1,0,0,0,1,0,0,0,0,silver
c3727,6.00200138755748,1,31,0,0,0,0,1,0,0,1,0,0,platinum
c4600,5.827793020395496,1,48,0,0,1,0,0,1,0,0,0,0,platinum
c1797,6.235708692208106,0,33,1,0,0,0,0,0,0,1,0,0,silver
c5414,6.083819267009274,1,33,0,1,0,0,0,0,0,1,0,0,gold
c5056,5.980973651311972,0,44,0,0,0,1,0,0,0,1,0,0,gold
c4982,6.12719586101821,0,43,0,1,0,0,0,1,0,0,0,0,gold
c1550,6.2328388724082995,1,40,0,0,1,0,0,0,0,0,0,1,silver
c1717,6.095734438541302,1,39,1,0,0,0,0,1,0,0,0,0,silver
c3024,5.98881482095134,1,47,0,0,1,0,0,0,0,0,1,0,signature
c3907,5.873139171851009,1,38,0,0,0,1,0,0,1,0,0,0,platinum
c3677,6.073940754782013,1,45,0,1,0,0,0,0,0,1,0,0,platinum
c2217,5.98665486198553,0,48,1,0,0,0,0,0,0,0,0,1,silver
c3922,5.952818102941038,0,47,0,0,1,0,0,1,0,0,0,0,platinum
c2874,5.856556104664078,0,40,1,0,0,0,0,0,0,0,1,0,signature
c5498,6.156445562470407,1,40,0,1,0,0,0,0,0,0,0,1,gold
c1059,6.276934215793355,1,43,0,0,0,1,0,0,1,0,0,0,silver
c3381,5.941247993396572,0,40,0,1,0,0,0,0,0,0,1,0,signature
c1690,5.848991665791035,0,47,0,0,0,1,0,0,0,0,0,1,silver
c4623,6.227906234577278,0,37,0,0,0,1,0,0,0,0,0,1,platinum
