customer_id,occupation,income,marital_status,age,city_grp
c5653,business,1511948,unmarried,42,t1
c2266,doctor,768074,married,42,t2
c4573,lawyer,758917,unmarried,47,t1
c2619,doctor,1851996,unmarried,47,t1
c1238,doctor,1234556,married,39,unknown
c1158,business,1658783,unmarried,33,t3
c5805,lawyer,1595023,unmarried,34,unknown
c3013,teacher,972323,unmarried,30,t1
c1761,engineer,1773964,married,40,t0
c4993,business,1315358,unmarried,39,t2
c5278,teacher,711856,married,45,t3
c2761,lawyer,1294538,married,49,unknown
c3070,business,1353540,married,30,t0
c5698,lawyer,1682767,married,30,t3
c4259,business,959943,married,33,t3
c2300,business,1521378,married,37,t3
c3833,lawyer,1937299,married,41,t2
c1058,engineer,657635,married,30,unknown
c1208,lawyer,1282056,unmarried,44,t1
c5172,business,1394791,married,34,t2
c3301,engineer,1924261,unmarried,36,t3
c2341,doctor,1283373,married,46,t0
c2659,business,897942,married,44,t1
c1142,teacher,1994701,married,34,t2
c3458,doctor,1955298,married,45,t3
c2546,teacher,1922911,unmarried,31,unknown
c2833,engineer,861243,unmarried,39,t0
c5387,engineer,1761879,married,34,t3
c4302,engineer,1328560,unmarried,45,unknown
c2763,business,1673041,married,36,t1
c4845,business,700060,unmarried,46,t0
c4246,engineer,945707,married,32,t3
c2694,doctor,1908374,unmarried,45,t1
c5065,teacher,1509476,unmarried,33,t1
c4185,doctor,1247649,married,35,unknown
c5446,doctor,1042129,unmarried,31,unknown
c5707,business,660661,married,48,t3
c4893,teacher,1912826,married,48,unknown
c5370,doctor,1830100,married,35,t0
c1598,lawyer,1605221,unmarried,30,t0
c5365,doctor,691152,unmarried,49,t1
c3529,business,1730918,married,32,t3
c3167,lawyer,1097108,unmarried,39,t2
c5085,teacher,1447841,married,38,t1
c4212,lawyer,822069,married,44,t2
c4894,doctor,1396952,married,40,t1
c3921,business,1439007,unmarried,30,t1
c5337,lawyer,1924318,unmarried,38,t0
c2999,business,1172661,unmarried,39,t0
c4795,lawyer,1735748,married,49,t2
c2845,engineer,900597,unmarried,43,t3
c2955,teacher,1288779,unmarried,45,t2
c1095,business,1871480,unmarried,34,t2
c5378,engineer,1518540,married,41,unknown
c1267,engineer,1676461,married,33,t0
c3157,business,836291,married,45,t2
c3015,teacher,1242466,married,49,t0
c3694,doctor,1413498,married,43,t1
c4652,doctor,1629590,unmarried,41,t0
c1153,teacher,1090113,unmarried,35,t3
c4200,doctor,742519,married,47,t0
c3487,business,1907764,unmarried,31,t1
c3726,teacher,718282,unmarried,32,t1
c2962,engineer,1903600,unmarried,40,unknown
c3262,doctor,730202,married,31,t3
c5227,lawyer,1432211,unmarried,41,t0
c5059,lawyer,1283283,married,41,unknown
c3134,engineer,1326528,married,41,t0
c2881,business,1946552,unmarried,34,t0
c3090,business,1183608,married,40,unknown
c2509,engineer,1054259,unmarried,32,t1
c1839,lawyer,1427804,married,49,unknown
c5545,business,1327768,married,40,t3
c3628,engineer,1661521,married,44,t3
c5239,lawyer,1583242,unmarried,45,t0
c3997,doctor,1927074,married,46,unknown
c3357,business,1818974,married,40,t1
c4129,lawyer,786211,unmarried,42,t0
c5608,lawyer,1340885,unmarried,32,t3
c2366,business,895669,married,36,unknown
c5161,doctor,1704089,unmarried,47,t1
c5351,business,1363666,married,32,unknown
c5544,lawyer,1667820,unmarried,37,t0
c1249,business,1186599,unmarried,44,unknown
c5910,doctor,806104,unmarried,39,t1
c1128,teacher,1628814,unmarried,49,unknown
c3397,engineer,1078664,married,39,t2
c4036,doctor,1958560,married,48,t3
c5391,teacher,1737012,married,49,t0
c5200,teacher,938932,unmarried,36,unknown
c4512,doctor,1759579,unmarried,45,t1
c2246,engineer,1970296,unmarried,40,unknown
c3144,teacher,1335907,married,40,t1
c5194,lawyer,1255080,unmarried,41,t0
c1433,teacher,1730184,married,47,t2
c4780,doctor,1738231,unmarried,46,t2
c5621,engineer,896323,unmarried,39,t1
c3894,lawyer,1568767,married,47,unknown
c4802,teacher,1277929,married,33,t3
c4902,doctor,723995,married,45,t2
c1874,engineer,1269538,unmarried,44,t0
c5359,teacher,1278020,married,40,t2
c2572,lawyer,732075,unmarried,38,unknown
c3401,business,1501424,unmarried,39,t2
c3208,business,963745,unmarried,48,t1
c4842,teacher,1949126,unmarried,36,unknown
c4832,doctor,1051645,unmarried,38,unknown
c1451,lawyer,1125899,married,34,t1
c3629,lawyer,1697981,unmarried,36,t1
c4013,lawyer,1060448,married,31,t1
c1803,doctor,1425910,unmarried,37,t1
c5106,business,1513283,unmarried,41,t3
c1033,business,1504616,married,36,t0
c5705,doctor,1967759,unmarried,46,t1
c2315,lawyer,1861786,married,42,t2
c5620,lawyer,1184277,married,34,t2
c5071,lawyer,1451027,unmarried,31,unknown
c2866,teacher,1822094,unmarried,46,t1
c3160,lawyer,1529986,unmarried,36,t1
c4398,business,983907,unmarried,32,unknown
c1334,teacher,2000575,unmarried,30,t0
c3274,teacher,1319615,unmarried,40,unknown
c1492,lawyer,1502975,married,39,t2
c2783,lawyer,1505037,married,48,t1
c1446,lawyer,1823707,married,42,t0
c2709,engineer,1366616,married,35,t3
c1749,business,640465,unmarried,32,unknown
c5741,business,1086992,unmarried,47,unknown
c1948,lawyer,900185,married,35,unknown
c2642,lawyer,1909701,unmarried,48,t3
c1932,teacher,1656873,unmarried,43,t0
c4159,teacher,964157,married,39,unknown
c4214,engineer,1655753,unmarried,46,t2
c2524,doctor,1300919,married,48,t2
c2987,lawyer,763486,married,37,t3
c3414,doctor,1483751,married,45,unknown
c4271,teacher,1599970,married,45,t1
c3184,doctor,890143,married,38,t2
c5289,business,794757,married,42,t3
c2991,teacher,763985,married,36,t1
c2406,business,1580608,married,31,t1
c4831,lawyer,1022663,married,47,t1
c5131,engineer,1438563,unmarried,50,t1
c5997,engineer,1199507,unmarried,33,t0
c5508,teacher,1396521,married,44,t1
c2082,teacher,1277645,married,43,t2
c1913,teacher,1429283,unmarried,31,t3
c3214,business,1695135,unmarried,39,unknown
c4667,engineer,1623687,unmarried,38,t3
c4264,lawyer,817987,married,35,t0
c4930,engineer,1699125,unmarried,40,t1
c4020,business,1746943,married,33,t1
c5199,lawyer,2004795,unmarried,32,unknown
c1358,doctor,1280506,married,34,t2
c2879,business,1828634,married,41,t1
c2070,doctor,1375596,married,47,t0
c1625,teacher,724323,unmarried,39,t3
c5285,teacher,1684462,married,36,t2
c4370,engineer,1474987,married,35,t2
c1183,business,1721545,unmarried,42,t3
c5871,engineer,1355793,married,39,t1
c4624,lawyer,1749387,married,46,unknown
c2557,teacher,1732063,married,40,t0
c3950,doctor,829218,unmarried,43,t0
c2141,doctor,1551297,unmarried,46,t1
c2425,business,1295626,married,46,t0
c1603,engineer,1423849,unmarried,45,t1
c1971,teacher,864428,married,35,t2
c5332,lawyer,1994483,married,46,t0
c5957,engineer,1226401,unmarried,48,t3
c1811,lawyer,1119481,married,37,t2
c2445,doctor,1148972,married,33,t2
c2408,engineer,1560933,unmarried,40,t0
c1665,engineer,923889,married,40,t1
c2813,lawyer,1808451,married,39,unknown
c4798,doctor,1008246,married,45,t0
c2884,engineer,998128,married,49,t0
c5607,teacher,1851360,unmarried,45,t1
c2187,business,1134414,unmarried,42,t0
c3519,teacher,1934189,married,37,unknown
c3919,lawyer,1816036,unmarried,30,t0
c5435,doctor,1562987,married,35,t0
c3358,engineer,720892,unmarried,31,t3
c4822,teacher,1365325,married,41,unknown
c1001,teacher,1597926,married,35,t0
c3383,engineer,675743,unmarried,40,t2
c3480,doctor,1701141,married,49,t0
c2581,teacher,741940,unmarried,41,t2
c5962,business,1796244,married,33,t3
c2626,doctor,1563475,unmarried,42,unknown
c3200,lawyer,1222402,unmarried,48,t1
c1997,business,1825331,unmarried,34,t3
c4867,business,1302854,unmarried,35,t1
c2247,engineer,1385257,unmarried,32,t3
c3311,doctor,1847557,unmarried,43,t0
c5353,engineer,869660,married,32,t3
c1159,teacher,817548,unmarried,35,t2
c5314,doctor,1679320,married,43,unknown
c2901,teacher,1149751,unmarried,40,t1
c5440,doctor,1040809,married,30,t0
c1211,engineer,1063031,unmarried,31,unknown
c5877,teacher,1934313,unmarried,30,t0
c1832,teacher,1141358,married,47,t0
c5863,lawyer,1825500,unmarried,42,t1
c5382,teacher,678030,married,42,t0
c5338,engineer,1760415,unmarried,41,unknown
c3456,business,1400426,unmarried,41,t1
c4711,doctor,1533902,unmarried,37,t0
c4072,business,1229608,unmarried,45,t2
c4251,engineer,1749222,unmarried,42,unknown
c3222,teacher,1572770,unmarried,40,t0
c2657,teacher,1927779,unmarried,43,t0
c2531,engineer,1607756,unmarried,30,t0
c4188,doctor,1990129,married,50,t1
c2660,engineer,1926251,unmarried,49,t3
c3032,doctor,1218110,unmarried,35,t0
c3343,lawyer,1612495,unmarried,37,unknown
c1501,business,1972735,married,36,t2
c2674,doctor,1429802,married,30,t3
c3185,business,1458389,unmarried,50,t1
c5041,business,1797618,unmarried,47,t1
c3724,lawyer,1900516,unmarried,33,t3
c2970,lawyer,1606251,unmarried,33,t1
c3708,engineer,1689295,married,49,t2
c1909,business,1942189,married,34,t1
c2048,doctor,1156543,unmarried,32,t0
c4337,business,1317175,unmarried,49,unknown
c3604,doctor,1289314,unmarried,36,unknown
c1340,lawyer,628465,married,42,t3
c1581,engineer,793971,unmarried,33,t2
c2170,lawyer,1705994,married,35,t3
c3538,doctor,1592383,unmarried,46,t3
c3719,doctor,1769900,married,36,t0
c5475,teacher,717868,married,42,t1
c4862,business,819758,unmarried,43,t1
c3770,engineer,1704155,married,39,unknown
c2253,teacher,1678332,unmarried,33,t0
c3573,teacher,1621538,married,36,unknown
c2618,business,1275095,unmarried,34,t1
c2549,doctor,1308319,unmarried,47,unknown
c4250,doctor,1333643,married,38,t0
c5723,lawyer,2002104,unmarried,38,unknown
c1129,business,771514,married,35,unknown
c4670,doctor,1303939,unmarried,49,t0
c2034,engineer,1700681,unmarried,30,t0
c2553,lawyer,1112185,unmarried,37,t3
c2346,lawyer,858230,married,48,t1
c4866,teacher,1686409,married,36,t3
c5333,engineer,957060,unmarried,43,t0
c1656,engineer,1786762,married,48,t3
c4195,lawyer,1168283,married,37,unknown
c2752,engineer,1550235,unmarried,38,t1
c5927,engineer,1733077,married,39,t0
c2398,lawyer,1049347,unmarried,40,t0
c2538,engineer,1335818,married,35,unknown
c4367,teacher,1187483,unmarried,37,t1
c5667,doctor,1937094,married,44,t1
c3843,engineer,1638714,unmarried,35,t1
c4472,doctor,1598854,unmarried,40,t0
c3621,engineer,1104854,married,36,unknown
c1078,business,1465503,married,41,t3
c1122,lawyer,1441756,unmarried,47,t1
c2528,engineer,857916,married,35,t3
c1223,doctor,1608166,unmarried,50,t0
c5505,engineer,1594113,married,44,t1
c4205,lawyer,1423172,married,37,t0
c3556,business,1541718,unmarried,48,unknown
c2495,business,1132658,unmarried,47,t2
c2969,teacher,1972551,married,45,t2
c1853,business,725279,unmarried,39,t3
c1768,teacher,1835947,unmarried,33,unknown
c3286,lawyer,1989418,married,41,t1
c4959,doctor,719821,married,31,unknown
c4090,business,1194200,married,33,t1
c2802,teacher,1519466,unmarried,32,unknown
c1447,lawyer,1960676,married,31,t2
c3261,teacher,1875789,unmarried,35,t3
c5596,business,1741633,married,33,t3
c3426,teacher,898976,married,34,t3
c2680,doctor,1609699,married,38,t1
c4402,teacher,1887241,married,46,unknown
c2583,engineer,1083898,married,43,t3
c1942,doctor,1364993,unmarried,44,t0
c2220,doctor,1237525,unmarried,34,t2
c3695,teacher,1840868,married,36,t2
c1752,doctor,1765799,married,31,t0
c5613,doctor,1043852,unmarried,35,t0
c1481,teacher,1653258,married,49,t3
c3780,teacher,1041711,married,46,t2
c3544,business,1768241,unmarried,41,unknown
c2422,doctor,683576,unmarried,40,unknown
c2556,business,726929,married,49,t3
c1363,doctor,1930854,unmarried,44,t0
c2056,engineer,1331190,married,35,t2
c5068,teacher,1333854,married,47,t3
c1272,lawyer,1948646,married,43,t0
c4612,engineer,969437,married,34,unknown
c3794,lawyer,767589,married,37,t1
c5231,business,1711560,unmarried,49,unknown
c2263,teacher,1443330,married,45,t0
c1511,lawyer,1043451,unmarried,47,t2
c4144,doctor,1343845,unmarried,30,t3
c3151,engineer,1582301,unmarried,44,t2
c4737,teacher,923085,married,33,t2
c5214,doctor,817994,unmarried,47,t0
c2029,business,687271,unmarried,49,t2
c3075,lawyer,806233,married,40,t3
c3281,lawyer,970162,unmarried,31,t2
c3114,teacher,1696861,unmarried,36,unknown
c2605,teacher,1225602,unmarried,43,t2
c3379,business,672445,unmarried,42,t0
c4784,engineer,725061,married,31,t0
c1066,engineer,967685,married,35,t3
c4155,business,1794057,unmarried,45,t0
c1412,business,1996193,married,47,t3
c4677,teacher,1266064,married,37,t0
c5851,doctor,1507283,unmarried,31,unknown
c1888,business,1109877,unmarried,32,t0
c4887,lawyer,1379613,unmarried,44,t0
c4833,business,1105127,married,39,t1
c1186,doctor,1434289,unmarried,37,unknown
c4328,lawyer,1481945,unmarried,47,t2
c5286,teacher,1057608,unmarried,49,unknown
c1807,teacher,987370,unmarried,43,t3
c5783,teacher,1995464,married,50,t0
c5551,business,1463415,married,45,t2
c5080,lawyer,1437329,married,50,t1
c4096,doctor,1330002,unmarried,37,t2
c4084,business,1744497,married,47,t0
c3960,business,734840,unmarried,32,unknown
c4169,engineer,853678,married,49,t1
c4418,teacher,812648,married,30,t2
c1350,doctor,821432,unmarried,46,t1
c1828,business,1402322,married,33,t0
c3341,teacher,1237736,married,41,t0
c5814,lawyer,695781,unmarried,46,t0
c4369,lawyer,773920,married,43,unknown
c2386,lawyer,1312179,married,48,t3
c5977,doctor,1790137,married,34,unknown
c3091,doctor,858216,unmarried,39,t2
c1163,engineer,922600,married,36,t3
c1014,doctor,1465927,unmarried,31,t2
c5418,business,929678,married,30,t1
c3166,engineer,1501599,married,32,t1
c2377,doctor,854181,unmarried,32,t2
c2149,business,954561,married,48,t0
c3488,lawyer,1058072,unmarried,42,t0
c1063,lawyer,1867674,unmarried,49,t1
c5419,lawyer,1672151,unmarried,43,t1
c2035,teacher,1122315,unmarried,42,t2
c4175,business,1795659,unmarried,31,unknown
c1109,business,1008569,married,47,t1
c5933,teacher,994323,married,32,t0
c4466,doctor,1168233,unmarried,44,t1
c5116,doctor,997117,married,34,t0
c2381,teacher,1379029,unmarried,43,t1
c2964,doctor,1657993,married,47,t2
c4156,engineer,1621794,married,48,t0
c4115,business,1605543,unmarried,47,t1
c2994,engineer,1329580,unmarried,40,t1
c1392,teacher,967896,married,36,t1
c2360,teacher,1295983,married,38,t1
c4183,lawyer,805904,married,32,unknown
c1336,business,1174781,unmarried,46,t2
c4847,engineer,1136241,unmarried,33,t0
c2543,doctor,1597191,unmarried,36,t3
c4287,business,698997,married,31,unknown
c1046,lawyer,1545251,unmarried,30,t3
c2223,teacher,739045,unmarried,45,t0
c5841,teacher,1948746,unmarried,44,unknown
c5019,lawyer,1587430,married,36,t2
c3439,doctor,1861205,unmarried,30,t1
c5379,engineer,1666101,married,33,t1
c4646,engineer,949895,married,49,unknown
c3195,business,979821,married,30,t0
c3469,teacher,1618916,unmarried,37,unknown
c1736,teacher,1530025,unmarried,42,t1
c1824,business,1697852,married,37,t3
c1303,engineer,1915959,unmarried,43,t0
c2885,business,1887986,married,36,unknown
c4366,business,1321179,married,37,t2
c5581,lawyer,1095217,unmarried,38,t1
c5055,doctor,1458438,married,41,t3
c2293,teacher,993672,married,38,t3
c1415,doctor,1469041,unmarried,36,unknown
c2703,engineer,665191,unmarried,37,unknown
c2359,business,1669839,married,41,t1
c5330,lawyer,1253181,married,42,unknown
c4724,doctor,623509,married,43,unknown
c3169,teacher,1120173,married,31,t0
c4316,lawyer,1857088,unmarried,33,t0
c5434,business,987231,unmarried,41,t1
c2672,business,1456215,unmarried,45,t3
c3870,engineer,1583850,married,42,unknown
c1289,lawyer,655902,married,30,t1
c4511,engineer,653430,married,32,unknown
c1911,engineer,1313230,married,39,unknown
c5808,lawyer,1965430,unmarried,36,t2
c3737,engineer,1560685,married,39,unknown
c4239,business,653986,unmarried,33,unknown
c1201,lawyer,1317690,married,36,t3
c2088,teacher,874611,unmarried,38,t1
c4675,engineer,1720391,married,37,t0
c5524,business,1562179,married,43,t2
c5724,lawyer,1265563,married,46,t0
c2153,business,1892667,married,45,t0
c4753,teacher,1072662,unmarried,48,t1
c5176,teacher,1847192,married,47,t3
c4606,business,1383519,unmarried,49,t1
c1681,doctor,1064165,married,30,t0
c2148,doctor,1295521,married,42,t1
c2039,engineer,1201243,married,50,t2
c3085,doctor,1761720,married,48,unknown
c2541,lawyer,1608662,married,46,unknown
c3718,teacher,633526,unmarried,49,unknown
c4720,engineer,1367896,unmarried,49,t1
c5837,business,1777716,unmarried,32,t1
c4697,engineer,1090810,unmarried,39,t1
c1010,doctor,678555,married,39,t2
c4968,business,711386,unmarried,45,t3
c2388,lawyer,1493216,married,41,t2
c5217,lawyer,1104316,married,31,t3
c5039,engineer,1036644,married,48,unknown
c4936,lawyer,1987842,unmarried,40,t1
c4730,business,1919966,married,35,t0
c4637,lawyer,876270,married,42,t0
c2450,engineer,718030,unmarried,38,t3
c3953,doctor,717832,married,37,t3
c1497,doctor,1548793,unmarried,30,t0
c4640,teacher,1316100,unmarried,31,unknown
c1597,engineer,1540835,married,36,t1
c3606,doctor,666860,unmarried,34,t0
c1173,doctor,1919346,married,45,t1
c4693,business,1109401,married,40,t3
c1605,doctor,1855573,married,34,t2
c5763,engineer,916826,married,34,t1
c5033,lawyer,1883477,unmarried,46,t2
c1279,teacher,908731,married,46,t3
c4636,lawyer,1236563,married,40,t0
c1431,lawyer,979312,married,39,unknown
c4787,doctor,1833321,unmarried,34,t1
c1120,teacher,1261501,unmarried,34,t0
c2440,doctor,1990485,unmarried,32,t3
c4318,lawyer,1529441,unmarried,33,t3
c4897,lawyer,717415,unmarried,34,t1
c5481,lawyer,793378,married,41,t2
c1533,doctor,1700801,unmarried,47,t0
c1393,business,885279,unmarried,34,unknown
c3279,teacher,1918081,married,35,unknown
c4817,lawyer,686555,married,43,t0
c4031,lawyer,708111,married,48,unknown
c4060,business,1510922,married,37,unknown
c4161,teacher,909483,married,42,unknown
c4944,doctor,877653,unmarried,46,unknown
c1496,engineer,821360,unmarried,31,t2
c1327,lawyer,1428005,married,37,t1
c2488,lawyer,1925878,married,47,t0
c5826,engineer,1337727,unmarried,46,unknown
c3867,business,1256104,unmarried,39,t3
c3964,lawyer,912669,married,45,unknown
c3441,doctor,1991156,married,49,t2
c3127,teacher,1192568,unmarried,37,t0
c2280,engineer,830344,unmarried,43,t2
c5058,teacher,984430,married,50,t3
c3673,lawyer,1692308,married,46,t0
c2517,business,1198067,married,38,t1
c1822,doctor,1113055,married,41,t1
c3595,teacher,1367579,unmarried,47,t3
c4153,teacher,1448110,unmarried,46,t0
c2465,teacher,1919404,unmarried,48,t1
c2457,business,1855917,married,34,t0
c5209,engineer,847469,unmarried,35,unknown
c1737,engineer,959370,married,34,t3
c1892,lawyer,1573635,married,38,t1
c4891,doctor,1183875,married,37,t1
c1814,doctor,1852463,unmarried,49,t2
c1346,engineer,1208816,married,45,t2
c4160,engineer,1684511,married,35,t3
c5605,business,1898742,unmarried,32,t0
c3850,engineer,821653,married,47,t1
c2251,business,1421428,married,35,t0
c1174,teacher,851837,married,41,t3
c4629,lawyer,1227443,unmarried,32,t1
c1545,business,666864,unmarried,40,unknown
c1480,business,1544121,unmarried,30,t1
c2171,engineer,1113033,married,33,unknown
c4551,lawyer,1496548,unmarried,47,t1
c5367,engineer,1309144,unmarried,35,t3
c3086,engineer,1657726,married,49,t3
c4692,lawyer,1474855,unmarried,41,t2
c2104,lawyer,1454039,married,32,unknown
c2547,business,673645,unmarried,35,unknown
c1169,teacher,1914931,unmarried,36,t1
c1664,business,997477,unmarried,35,t1
c2380,lawyer,1397751,married,37,t3
c5294,business,828743,unmarried,33,t2
c1635,lawyer,1400132,unmarried,33,t1
c2394,business,1061470,unmarried,30,unknown
c5271,doctor,711386,unmarried,36,unknown
c1840,engineer,1488949,married,47,t0
c5029,business,1006056,unmarried,40,t2
c5539,engineer,1274207,unmarried,33,t0
c4985,teacher,1247640,unmarried,32,t0
c4258,lawyer,1767126,unmarried,31,t2
c4075,teacher,1988802,married,49,t3
c4716,business,1720864,unmarried,43,t2
c2591,doctor,693992,married,36,t1
c2992,teacher,690390,unmarried,46,unknown
c5228,teacher,1390738,married,35,t2
c5817,lawyer,1886505,married,39,t2
c2780,lawyer,1796496,unmarried,40,t2
c2729,doctor,900372,married,31,t2
c1041,engineer,838272,unmarried,48,t3
c4375,doctor,734960,unmarried,48,t2
c1920,business,1764470,unmarried,45,t3
c5579,doctor,892452,unmarried,48,t3
c1525,doctor,1920596,unmarried,47,t3
c3539,teacher,1693763,unmarried,46,t2
c1910,lawyer,1026036,unmarried,42,t2
c5399,business,1264038,unmarried,49,unknown
c5902,doctor,1472309,married,40,t1
c1256,doctor,1964918,married,42,t1
c1819,engineer,1668340,married,46,t1
c5345,lawyer,1825760,unmarried,47,t3
c2516,teacher,968462,unmarried,46,t0
c2269,teacher,1916762,married,48,unknown
c2307,engineer,1612121,unmarried,49,t3
c3442,teacher,1573578,married,32,t3
c3926,business,1204500,unmarried,48,t0
c3530,business,1929787,unmarried,38,t1
c2532,doctor,1008440,unmarried,32,unknown
c1383,teacher,1998202,unmarried,43,t2
c4256,doctor,908782,unmarried,43,unknown
c1907,business,1376131,married,49,t2
c1247,engineer,1812736,unmarried,45,t1
c3040,business,1918082,married,34,unknown
c4584,lawyer,1239499,married,44,t1
c4089,engineer,1457007,unmarried,33,t3
c5081,teacher,795085,married,38,t3
c1308,engineer,1827840,unmarried,46,t3
c1018,doctor,657888,unmarried,31,t1
c5236,teacher,863889,married,49,t0
c1012,teacher,1602258,married,34,t3
c2979,business,1094081,married,35,t1
c3290,doctor,1717918,unmarried,41,t0
c4909,doctor,1691467,married,37,t1
c2625,doctor,1584887,married,34,unknown
c4799,doctor,776683,unmarried,41,t0
c5751,engineer,1348718,unmarried,34,t2
c2959,engineer,1291680,married,38,t1
c2769,teacher,682128,unmarried,42,t0
c3450,lawyer,668272,married,46,t1
c4311,teacher,1943208,married,38,unknown
c4870,lawyer,1536582,unmarried,43,unknown
c3229,lawyer,1112768,married,30,unknown
c2400,business,1172249,unmarried,34,unknown
c5306,lawyer,1844938,married,41,t3
c5109,lawyer,1080327,married,34,t0
c4960,doctor,699713,unmarried,37,t0
c4086,lawyer,776088,unmarried,48,t0
c5404,lawyer,674977,unmarried,47,t0
c1727,teacher,1199423,unmarried,40,t0
c1002,engineer,1155720,unmarried,37,t3
c4576,teacher,691189,married,30,t0
c3732,business,1513716,married,43,t3
c1993,engineer,1754773,unmarried,49,t1
c5730,lawyer,1800023,married,37,unknown
c5454,lawyer,1258812,married,35,t0
c1434,business,1463500,married,36,t2
c3016,doctor,907942,unmarried,30,t3
c3855,business,1109922,unmarried,35,unknown
c3859,doctor,1056673,married,34,t1
c4341,engineer,1020649,married,33,t2
c5255,doctor,1993099,married,47,t1
c2257,business,1154020,married,46,t1
c5158,engineer,1055242,unmarried,49,t2
c1937,lawyer,1216437,married,49,t2
c4806,engineer,1552901,married,39,t3
c1743,lawyer,1527098,married,45,unknown
c5318,doctor,961148,unmarried,46,t3
c1906,lawyer,725605,married,33,t3
c3336,teacher,1034717,unmarried,48,t1
c3563,teacher,1172334,unmarried,37,t0
c2869,business,1518426,unmarried,34,t3
c1751,engineer,1631703,unmarried,34,t0
c5708,doctor,1906780,unmarried,35,t3
c3333,doctor,1499494,unmarried,42,t0
c1111,business,803953,unmarried,44,t1
c2264,teacher,1664830,married,50,t1
c3970,teacher,819331,married,35,t1
c4027,business,799778,unmarried,40,t1
c1448,teacher,641892,unmarried,41,t3
c1245,business,1192491,unmarried,48,t0
c4326,business,1206098,married,39,t0
c5987,business,1047683,married,41,t3
c4401,engineer,763067,unmarried,36,t1
c1231,business,1827883,married,41,t1
c4608,lawyer,1026924,unmarried,48,unknown
c5493,teacher,1504948,married,46,t3
c3337,teacher,906998,unmarried,45,t1
c5956,engineer,1451005,married,35,unknown
c1624,doctor,1787590,married,43,t1
c5145,teacher,1221330,married,47,unknown
c3596,lawyer,1383285,married,34,t0
c5012,business,1915682,unmarried,41,t0
c4567,business,1087061,married,33,t0
c1616,engineer,960487,unmarried,31,unknown
c5642,business,667033,unmarried,41,unknown
c1804,doctor,1650997,married,45,t0
c1049,engineer,1817193,unmarried,46,t1
c4173,lawyer,806246,unmarried,35,t2
c2746,business,1171182,unmarried,33,t1
c1198,lawyer,1215346,unmarried,39,t2
c1633,teacher,1344098,married,31,t3
c3472,business,1618635,unmarried,48,t3
c5652,business,792375,married,31,t1
c3224,business,1350644,unmarried,39,t1
c4650,lawyer,1731066,married,38,unknown
c4124,lawyer,971930,unmarried,36,t2
c2289,lawyer,1718071,married,34,t1
c1981,engineer,1321853,married,48,t3
c4830,engineer,1648988,married,43,unknown
c4471,doctor,1607436,married,42,t3
c4633,doctor,1679079,married,33,t1
c3638,lawyer,1013430,married,50,t3
c3506,engineer,1052399,unmarried,43,t0
c5852,engineer,1859923,married,45,t2
c4279,doctor,1211215,unmarried,46,t0
c3036,doctor,1456014,unmarried,46,t3
c2310,teacher,1599487,married,40,t2
c5629,lawyer,1173095,unmarried,39,unknown
c4945,lawyer,737653,unmarried,43,unknown
c4450,business,1722492,married,38,unknown
c5587,engineer,1427901,married,37,t1
c5880,doctor,1679630,unmarried,43,unknown
c4876,teacher,1438759,unmarried,47,t3
c2604,teacher,1479318,married,49,t1
c5789,doctor,1304612,unmarried,38,unknown
c3972,business,690547,married,44,t1
c2513,lawyer,1547225,unmarried,42,t3
c2598,engineer,1686782,married,48,t2
c4018,engineer,1793937,unmarried,34,unknown
c3954,doctor,1278587,married,34,unknown
c3359,engineer,1212717,unmarried,33,t3
c4126,doctor,1272016,married,42,t0
c5978,doctor,1683233,married,41,t2
c2877,engineer,1277162,unmarried,30,t3
c2745,business,695725,unmarried,42,t2
c2559,business,1040032,married,46,unknown
c5878,business,1396421,married,49,t1
c2635,doctor,1105783,married,47,t3
c1505,doctor,1014256,unmarried,49,t1
c3485,teacher,1547112,unmarried,50,unknown
c2526,lawyer,1471229,unmarried,38,t2
c5824,engineer,1369205,married,44,t1
c5986,business,1219495,unmarried,48,t3
c5226,doctor,1188759,married,38,unknown
c2446,lawyer,1373607,married,48,unknown
c1866,engineer,965733,married,44,t0
c1286,doctor,1402615,unmarried,39,t1
c5614,engineer,831027,married,44,unknown
c5879,teacher,639935,unmarried,36,t0
c3637,engineer,799653,unmarried,49,t3
c2669,engineer,1336460,married,44,t0
c1929,engineer,1803775,married,45,t1
c4539,business,1042396,unmarried,37,t3
c4948,doctor,806839,unmarried,34,t0
c4035,doctor,976894,unmarried,33,t3
c2161,doctor,1382434,married,37,unknown
c2682,doctor,1676205,married,49,t3
c2025,engineer,617300,unmarried,41,t0
c2395,business,782452,married,41,t3
c2332,business,763578,married,44,t3
c3949,teacher,1590189,married,36,t2
c5976,doctor,1599409,unmarried,47,unknown
c3452,business,946958,unmarried,37,t1
c4763,doctor,984932,unmarried,40,t1
c3253,engineer,1481268,married,36,t2
c5066,business,1351276,married,46,t0
c5907,lawyer,1654237,unmarried,35,t2
c5190,doctor,1267151,married,32,t3
c2592,business,1511489,married,41,t1
c4771,business,1552774,married,45,unknown
c5870,doctor,1463655,unmarried,48,t2
c3754,engineer,1785239,married,38,unknown
c5713,engineer,1719376,married,30,t3
c2391,business,1011753,married,46,t3
c4532,engineer,1111934,married,43,t3
c3296,doctor,1735132,married,30,t1
c5926,engineer,909339,unmarried,40,t2
c1978,engineer,722532,unmarried,39,t0
